"stk","alpha","beta0","beta1","beta2","beta3","sigma","deviance"
1,2.07049226973739,3.03525061111522,3.61433749291743,1.36472717620504,1.18471283313844,0.715700267332129,-2572.34582759328
1,1.73660129056074,2.22196825923167,2.70313396253513,1.96811838063167,0.662033432984138,0.904434090795476,-2590.01997745518
1,1.62836639920013,1.61496386348703,2.07662083236774,0.850794111343891,1.17035908725103,0.921751641488377,-2574.05003111353
1,1.93033170334492,1.83183857781397,2.77550590759805,2.08087972004939,1.11632436856651,0.703456431523261,-2557.69294074613
1,1.78087531438605,2.05144490807771,2.0889675431339,0.781727829234095,1.43700052427348,0.652731876610442,-2572.91679080587
1,1.85937417390852,1.46503787167255,2.68769873586725,2.93901128349009,0.888386203402651,0.866294299856255,-2580.62053167663
1,1.82649685111346,1.91311722455233,2.07750199415253,3.26426520828019,1.79286159023955,0.821684831898156,-2585.68586141529
1,1.89521566523381,2.10129235706265,2.91689717840099,0.910106301059329,1.16639243064132,0.704993209582159,-2605.22557485377
1,2.00977348164469,2.06003243684782,2.76356026812626,2.59901196325736,1.30640880002273,0.820993824339194,-2587.11248317081
1,1.94758600480447,1.91990533573114,3.16851068111112,1.64449875116464,0.14787757648496,0.738596424831288,-2572.94647001648
1,1.86951977376189,3.03853578792838,3.32519748145203,1.07114758152925,0.910840229339385,0.672632641397269,-2582.94852377886
1,1.64155891258562,1.73139017938381,2.24184717949225,1.41250084419258,1.16285976876384,0.710146508013064,-2578.89743751504
1,1.86541453121004,3.12048168634839,2.44017106076224,1.28445096319352,0.63723645475989,0.777769740335939,-2575.42195974024
1,1.96172192586039,2.03185664507018,3.09093252917782,1.22614913959769,1.7662044025171,0.723301033739674,-2572.48962520297
1,1.64754835199815,1.89218687039239,2.58773398019813,0.895524191265254,1.13564808087605,0.874565897906359,-2569.36138812671
1,1.66214704991515,2.83692430102835,0.973572685144369,1.24072987516859,2.14467606451213,0.780912500409899,-2585.50024736189
1,1.75801670111242,1.69026567792498,2.98402925845203,1.0004963431194,1.17367404537577,0.879670204499685,-2561.23591433985
1,1.79639783763518,3.16369949388412,0.382040915472289,1.08828311913702,1.29653656998028,0.786117297737094,-2606.14045962278
1,1.84355542882364,2.20156767458907,1.986342028353,1.45183286559192,0.931440835057273,0.813836550499148,-2565.36916602977
1,1.75031055644885,2.39650678571707,3.84846838628348,0.205002376887693,0.302672496191784,0.717274327325897,-2571.11107277852
1,2.00472598419721,2.13239769793303,3.86429309228506,0.795150387052554,1.18700016084444,0.757611049809029,-2559.97638186112
1,1.99341743355328,2.64066964490905,2.46744893434529,1.9223213427659,1.91434252140201,0.873739653422165,-2552.23921316846
1,1.88451251432881,2.34262743076327,3.40979384744761,0.991603205385186,0.998459272676662,0.893972573316809,-2572.46768374884
1,1.95052302287682,1.57387572804662,1.86156172753064,2.74726423535567,1.443635255216,0.833388561181668,-2580.89184772945
1,1.80573586498604,2.17464953177207,3.74758881282333,1.69758970349853,0.139189813343712,0.742904548647257,-2565.59247501989
1,1.88995486156226,2.15533730677797,3.80438849378711,1.08287005478522,0.497599788239643,0.788962468595116,-2568.65650367362
1,1.91648119087131,2.02733004239959,3.41600708465344,0.842301728879424,0.545266339958357,0.721991108104667,-2593.02132848103
1,1.94455905450844,1.67091078357141,3.96290540601247,2.15547960158672,1.03621853651088,0.741645530997589,-2572.92612031716
1,1.77695363684158,1.63714460342211,2.46349652627012,1.40489802040051,1.3495075658816,0.723932143203545,-2598.5614641271
1,1.9547195506924,1.48258979626043,3.03786677018168,1.25810629284541,2.34059275339642,0.780279401475922,-2586.74126041682
1,1.97341830689347,1.76198455354334,2.56764426889898,2.49579505259358,0.453730468989534,0.713767577784649,-2568.56628891459
1,1.79567641169502,2.51841980522668,3.1776152681356,1.76052606443294,0.284365336522478,0.662207740726186,-2556.65014427879
1,2.05397008663415,1.61458512932832,2.48446196508398,1.93452814539554,1.81797881871299,0.776104195495309,-2560.8551966158
1,1.74324742956255,1.9046286261844,2.31239470464665,1.39576627534776,0.28622209116079,0.648437361006044,-2569.43520013468
1,1.5813199413725,2.01541363965953,1.40222698489159,0.186061093272102,0.650419399675418,0.759663338475017,-2579.37769079652
1,1.86144167866076,1.68583340434216,1.75484739733223,1.57274116803075,1.1488444284296,0.719720421634073,-2572.53194882454
1,1.851326296918,2.7026342502684,2.25383742197586,1.12482115545569,0.644934194728616,0.721177053315371,-2556.18776245848
1,1.98985923027833,3.03376578083233,2.67643361383724,0.566059678174805,1.50802487350697,0.766930942196498,-2562.59852525364
1,2.09116512083589,2.79043038662716,3.69800287790337,2.30710517880786,2.41191846388663,0.803956882497958,-2614.25645675395
1,2.00610815419617,2.41987016521006,2.42842886035767,1.92097977146635,1.0015165580821,0.703850871235021,-2581.13745266307
1,1.84217306029666,1.67212034660945,3.11837826455132,1.41806585334806,0.712213848842514,0.709139558202819,-2577.05012098209
1,1.67738584123138,1.65891770717267,2.00254741995479,1.23559273529615,0.762245451857681,0.771459429438722,-2546.90108561832
1,1.6866689068481,2.30241234444188,2.34241970539886,1.78053478979408,0.0431810233155725,0.675526416596633,-2589.87621113574
1,1.8315015178571,1.99454534450726,2.87286867012344,2.41916296663258,1.00692395521538,0.826837033105716,-2575.81181407948
1,1.90489130227688,1.7667963535007,1.77977279348807,1.42412711212932,1.87264038389149,0.692625451349383,-2557.36914113573
1,1.61966357162335,2.1799651730617,1.58558523171754,0.54557830424125,0.602254196728656,0.749339607110039,-2566.17220381371
1,1.66325490704079,1.49279617519601,1.2079336711533,0.907167064802611,1.87903045382151,0.860280159165781,-2572.06378351972
1,1.91660875315663,2.61402548113531,2.25073623185661,2.18686180717038,1.59305009315779,0.880997478517555,-2582.84024637397
1,1.9583563856964,3.54128239743419,2.86617697775298,2.16671987555797,0.936686114067835,0.749368092543432,-2586.24712514622
1,2.07348192088116,2.74050704474617,1.90877200699933,1.9388120159317,1.72392027503816,0.813240018154903,-2554.17837238704
1,1.65331660518777,1.93194846459427,1.91514335804483,1.51849831196347,0.0608334799846594,0.705557658212249,-2567.03289509387
1,1.91002621684285,1.94083993225242,2.83054974923285,1.83671502721354,2.25932905002428,0.598018929537995,-2608.92895167053
1,2.02158919129683,2.63459864421379,2.09722168232896,1.16183402629551,2.04528176659506,0.712270033837788,-2566.29750068479
1,1.79577995085117,2.53782858030746,3.23601827628471,1.78239605435434,0.314407406523904,0.705563714596184,-2554.64336262424
1,1.62905124831847,1.48709546446143,2.17091167773563,1.10765240688965,0.894887310130105,0.785752464245816,-2568.83360413081
1,1.82295227128424,2.52266394134177,2.54134276792707,1.72462813100236,1.01451778401345,0.78026124586336,-2558.9214168202
1,1.86216685046111,1.57281244683369,3.21752242878549,1.77698784042112,0.487870886113383,0.698731664293493,-2578.90509856681
1,1.97611912879826,1.77515221357371,3.21357973061082,2.49995042344107,1.77152951873124,0.793266772406252,-2574.04629856406
1,2.06742520840992,1.8988487725479,3.69720891100681,1.82841917983079,0.807485019157203,0.784956455574975,-2571.46934962885
1,1.8847334601631,2.65482301204044,1.82065527783224,1.99604046307484,2.11987540464977,0.748680087178504,-2586.59309580872
1,1.70131498822509,1.93516675627425,3.08978975634717,0.816767644609494,0.283732790757985,0.936265829482562,-2570.32656549303
1,1.8544033039795,1.84074917955353,2.71080847209999,1.18875259469358,0.343802964162775,0.818842700621232,-2566.88686215663
1,2.00711339266099,2.1160901158506,3.72454311847518,1.56621247401671,0.203117909987869,0.690775533092147,-2582.33477023874
1,1.79057035773679,1.6100096325592,1.40732926578658,1.54873220413743,1.71709324440691,0.620140812873215,-2581.07559199993
1,1.9853489121934,1.6226921421074,2.38628868577437,2.76503124480064,0.803363933731637,0.742365388752528,-2548.64885989533
1,1.88358082306894,1.83254006828959,3.60801106802174,0.382598604264785,0.402351069722031,0.894650201373311,-2563.27604092672
1,1.83919292418865,3.43866865345139,2.33752437619799,0.264764066241992,0.777599558220541,0.716105773848055,-2569.2942138666
1,1.59729126747863,1.514811277118,1.8986918561609,0.764699234387878,0.100127828333227,0.825067209771861,-2582.67500514817
1,1.86371834964514,2.63061059079666,2.47627326270135,1.25233783403731,0.26785250630923,0.77013040111844,-2565.1736757555
1,1.67933361431768,2.27878496168186,1.99084200025361,1.40528293253844,0.995402949054547,0.74590779563497,-2599.57628293951
1,1.80407439858654,1.75639586275268,3.31934030224469,1.48139333208962,0.208865419023895,0.640390804547949,-2582.82760532751
1,1.88408188472413,2.78035646318691,2.67227180012551,0.854751478983702,0.538493355339977,0.792433236844067,-2565.21997501236
1,1.67592318774443,1.64523732962854,1.55877483468661,1.81114246940418,0.881016315236482,0.720353625240952,-2583.61514386891
1,1.60230051737738,1.59732978990429,1.44044178465096,1.54602512848602,0.570484000031583,0.701090489467736,-2568.0780888772
1,1.70362183765482,1.45453128594604,2.57606153922013,0.692932212127954,0.695103215438458,0.647108349518642,-2582.95764443809
1,1.62235243725006,2.05431820507871,1.27447694792134,2.06429490809945,0.580421189667724,0.761641734484813,-2579.47897083065
1,1.89454315840217,2.19819917168853,3.15394462163584,1.83109431301773,0.48008776403204,0.732398131610649,-2588.31476859731
1,1.77957935733455,1.70186078954353,2.33529912167942,0.945792041946335,0.790750708074073,0.77695348540878,-2559.59406259854
1,1.69974568043079,1.59334871010642,2.7164542532098,1.93346505780146,0.349233088431953,0.702920265807577,-2570.60257115398
1,1.74478645365366,2.45333157208454,3.13527123052783,0.829217328594665,1.2701435050675,0.791155657367819,-2580.13613363182
1,1.73713981903718,1.58433341992937,1.93665264385889,2.17206406282018,1.15266466495088,0.71737245258846,-2569.21246812449
1,1.71792226891825,3.06822972449482,1.61073180098205,0.597289501997142,0.929995415454412,0.746102602129008,-2595.72524142006
1,1.73879510575616,1.51802264144404,3.0389292413237,0.862655216436939,1.17563669181652,0.790596625518777,-2568.21777284437
1,1.7349434077399,2.28369503281013,2.78661331939754,0.605615372505542,1.02909741230847,0.751379624195271,-2561.85134808114
1,1.92213957960081,1.86495824412198,3.3102632949787,1.74892463326779,1.05032642096737,0.656064326781125,-2579.51911444743
1,1.73750450736328,2.94006831395082,0.687544411651435,1.77014714323318,1.44087934538011,0.761063611528886,-2597.75126078172
1,1.94582361311148,1.77511954484412,3.18799183411536,0.814213672312796,0.758437147582339,0.737679005049005,-2573.25947496084
1,1.72110888669189,1.70280623944164,2.15510851340802,0.787095450582307,0.700857215917708,0.702102077393799,-2612.70207256155
1,1.96842561609872,2.35180068164856,1.69928897312626,0.972002030933858,0.829450298557342,0.661664996574513,-2582.27204444836
1,1.64491042720683,2.21686369275505,1.7743612432206,0.204787548656024,1.95254608053658,0.738026008878901,-2579.81087875594
1,1.86949558362158,2.32636838450773,1.70711550416324,1.89730496975099,0.00256016902372778,0.932790749688705,-2559.62173106427
1,1.7588694108617,1.7175133633674,1.43451862930708,1.66055557302287,0.293496934199394,0.760714952958187,-2560.05721755403
1,1.77178397495192,1.57362687312742,2.16729963339652,1.40501328851464,0.830786738532491,0.720139276693084,-2553.09969871122
1,2.03727336717216,2.29971042529242,3.28791235116594,2.1191952976536,2.11204280746043,0.802978472762957,-2558.9691388006
1,2.05821344254446,2.0933165371366,4.30342641000013,1.72255000527748,0.767175906081821,0.907475579013322,-2574.4516517235
1,1.97655963135199,2.90016841958334,3.05272031515485,2.01307940401279,0.125369420867446,0.826457017443453,-2577.4378198235
1,1.62211315100284,1.48012970245374,2.06763794778308,1.66215996519327,1.07386903982131,0.796201107445313,-2562.50043009613
1,1.74120660296351,1.90156106136499,1.87386513826131,2.15105241064104,0.742151694357476,0.683547159044313,-2597.89948227034
1,1.77779328201314,1.82258543477918,2.64201946386243,1.41754093700147,0.566528180730664,0.696116412036645,-2581.66805526741
1,1.86082468318068,1.91290041239592,2.85977316601349,1.56562310735837,1.36864154628938,0.909386203429677,-2566.30023177079
1,1.52699887424177,1.9776463109854,0.888871728599603,0.880238128135223,0.132149923653181,0.691052453581337,-2573.72226263077
1,1.36400424666101,1.84437116744758,0.0773139124907331,0.870788819516545,0.659882499228277,0.860247990469171,-2589.29091156715
1,1.90553113382593,2.28551602747127,2.44714603009952,1.67675648174128,0.516225173759819,0.795803627022301,-2600.1873359553
1,1.77766470698011,1.85358520661759,3.67652283367771,1.22694379246986,0.576840604746419,0.758115385701505,-2557.24954260523
1,1.90693528804474,2.49384522899055,4.42152014767461,1.52537002122891,1.1315733243968,0.767960365728037,-2576.13816234296
1,1.73328863897066,2.04601770155277,2.60965023288631,1.60859783815297,0.31983887073445,0.717558216949171,-2562.45364603907
1,2.09483779677436,1.91691471318909,3.37933636659717,2.28936558891247,0.324131379663366,0.66267742458061,-2591.23092450494
1,1.98735442954702,1.62236181218164,2.5713926973345,2.11098876758711,1.58710318803291,0.742627734373829,-2556.4563930063
1,2.08927857518074,3.54048622898761,2.27736533343979,1.3388339509014,0.774843317580561,0.78679560169863,-2601.07556783778
