"stk","alpha","beta0","sigma","deviance"
17,1.23182183891857,11.067536802061,0.964821271574504,-2815.41035426347
17,1.3623496506528,12.3229457960266,0.662995684876252,-2817.58727520354
17,1.56492076066555,5.34903171704349,1.04813531392033,-2817.73470889439
17,1.38993036337244,8.91441640087793,0.839235784200369,-2797.48540382399
17,1.37907063348616,10.669359689335,1.00479745354699,-2798.64891792449
17,1.02678799501219,8.14962524841685,0.734150293283405,-2811.305871147
17,1.26184927137348,10.6107089339567,0.958700639104125,-2813.07614417794
17,1.10745457650303,8.65581201046991,0.896049569609736,-2815.07431407409
17,1.2597819914973,5.26462392290766,0.948147786818765,-2815.28518351469
17,1.50795933215826,7.27500599228096,0.878019100808179,-2808.42829576577
17,1.57661124753331,6.93723856460568,0.939500645654792,-2800.39575131392
17,1.41496772022418,12.2308628599187,0.841974544169802,-2823.45193505251
17,1.31296374402708,7.39521842024397,0.926473473185602,-2815.16458971548
17,1.26984650102617,6.22967144133356,0.892752145423522,-2807.63534794394
17,1.46857387592168,11.1455673268416,0.814054488180624,-2818.9542297434
17,1.40291803413253,12.0949636120683,1.01575332703697,-2792.44558283412
17,1.27032344803283,7.85234610522136,0.830316452969647,-2800.87506195064
17,1.18759892027811,8.17291098113772,0.895385028371647,-2816.91394960698
17,1.42210108760344,7.65679402266845,0.862427648178285,-2811.03088755689
17,1.28382490469813,5.94843708864313,0.705611421283154,-2810.63915584213
17,1.53007659115963,8.65532168246999,0.855278364802303,-2815.666713452
17,1.38550397399331,6.11717195763963,1.00020350508274,-2811.9127104601
17,1.3412299851535,8.84028523657607,0.936314520473907,-2809.49477061931
17,1.20821803525972,7.12445909129858,1.01165510812122,-2831.58354300493
17,1.38272885805072,10.3085128489998,0.923373640958677,-2818.78594757769
17,1.41853140029914,11.8473435791873,0.841613386086084,-2812.62252135125
17,1.4120398218246,5.37224477362432,0.75169489222555,-2821.20525658204
17,1.29391015936263,10.7156965694876,0.830257033538519,-2822.41875133384
17,1.20595198256491,7.29547509909046,0.841922068001225,-2817.38073246432
17,1.35480754382745,5.66764180148851,0.839552852722072,-2812.33546775546
17,1.49210519525244,7.83489305626427,0.838901709035123,-2816.27818698566
17,1.17389919098156,8.05325134627888,0.865286872498507,-2814.68029757534
17,1.2543857578609,6.27864832514548,0.871930802241443,-2830.70685362244
17,1.3710376817187,10.9694299196773,0.774457797615853,-2815.33092757522
17,1.43586437948696,11.4852002520997,0.658614185998224,-2819.51333594871
17,1.33923495608881,6.31865187171425,0.943290428760131,-2817.83622886332
17,1.31340615738086,6.98254845673179,0.902391624546146,-2805.4721051579
17,1.14467695021648,8.27964836834511,0.789056628510448,-2815.95638689253
17,1.74017349374043,17.6345781477832,1.03207429166079,-2828.92143188648
17,1.35360649071384,8.53231712663806,0.914781142637964,-2803.42964777869
17,1.16019124464424,10.916423878163,0.847549314654154,-2817.07236541486
18,1.56411720734371,24.5789836133866,0.683619824634998,-2802.07900759464
18,1.35746783428528,20.3297153733604,0.978286929917998,-2820.40927000935
18,1.62475765322262,26.3506115960784,0.732180400634738,-2829.09880205082
18,1.72337438019568,27.7716302022775,0.809949461644705,-2823.38811541987
18,1.59006828696776,23.2860969783266,0.766939692214059,-2807.38774991187
18,1.28668693850241,16.9139101508378,0.677878427821286,-2817.20623281714
18,1.48149945011783,24.77890498344,0.630011218615612,-2809.91962863802
18,1.5689544564545,19.7005608011739,0.742789822192333,-2818.87733945386
18,1.34367799940133,19.8812420031737,0.838889293886677,-2821.74312941808
18,1.84625328045719,27.9076550665113,0.694628136892654,-2814.64322869226
18,1.52406601901393,20.0783923887683,0.835239856771604,-2812.58837288761
18,1.60817850583083,24.4397544850154,0.73899725872147,-2794.41744281668
18,1.54750540145248,20.8234111204599,0.694115028491726,-2818.08328280379
18,1.55352139755257,22.9704353799009,0.704723513496748,-2798.38167833836
18,1.39746443917267,19.0139914330012,0.738762435368221,-2799.44237504732
18,1.73974467575245,26.5491114325266,0.678017668896398,-2809.07058138201
18,1.62661689830008,19.3141150843329,0.769278050713615,-2829.98746885248
18,1.49212209029401,24.426841491851,0.713445611856814,-2818.17933622176
18,1.40273200672104,15.1558342236093,0.758907610716571,-2813.40304122384
18,1.46526964741336,20.940864330761,0.886392841642622,-2810.55114086947
18,1.58692012650703,21.2109856419811,0.805818755703716,-2819.41651741219
18,1.60074175904458,27.328092403005,0.787443927184688,-2817.97419834687
18,1.51942546582102,20.2687968139919,0.684598330885645,-2811.99732138749
18,1.45014147315734,18.8310024333742,0.77452755364242,-2822.26285546505
18,1.68731560024823,28.4056654627558,0.673124021072478,-2834.12020413296
18,1.65253056913921,23.9655469470685,0.759680213126148,-2814.78223342634
18,1.61265079297371,24.7816649785849,0.769580721747262,-2818.05479450686
18,1.44866891894362,17.8202435989464,0.843521828241124,-2809.05511480263
18,1.36261443608055,15.2060134666375,0.71298772461278,-2815.21125327627
18,1.4540301233742,22.9201563697513,0.749816687752472,-2806.50083466464
18,1.59311868894888,18.9946172887824,0.709898222054079,-2821.23001896928
18,1.3759806033928,15.198829899013,0.692611073080251,-2807.46550829644
18,1.38712434530998,17.4439303821208,0.779345509052844,-2815.87679719199
18,1.70073019833917,28.5021694826135,0.664095577335735,-2807.11634423266
18,1.79945635887574,28.189250767031,0.849381513831967,-2816.36155267211
18,1.65618864275574,22.2765134373049,0.678727408627404,-2814.35462609653
18,1.64305125014819,20.4120383714474,0.748950368920426,-2805.50634300998
18,1.54840179594844,25.459850850283,0.865284159279298,-2817.7865305267
18,1.76469157692163,28.7445712439277,0.613896769939699,-2804.83849222951
18,1.71630334637322,27.0023515467838,0.755362223780801,-2811.50849457346
18,1.55785594944491,19.5066750875598,0.827397874185789,-2822.59429807308
18,1.81882341414368,31.4398059059525,0.762663023978406,-2803.56165814936
18,1.31227939345657,14.7059515097465,0.843588352018644,-2810.43622388818
18,1.11606943940374,11.1665721112668,0.781158535679816,-2823.82663088182
18,1.71052895418456,27.9653925607975,0.795580179847729,-2824.4558671945
18,1.61272011752751,23.0342512957149,0.800227887445878,-2804.40152142062
18,1.60775358413581,28.0886877064104,0.69686217483471,-2816.68868690608
18,1.48782967388488,24.7921952341578,0.687080662975397,-2798.67381559791
18,1.36442813448111,22.0425730680445,0.666263092108669,-2803.41498288487
18,1.57821550167,22.3327323233332,0.633250565946815,-2824.29848393835
18,1.81154444576165,29.910040475789,0.773136085668047,-2810.60541411372
18,1.59634771363009,26.3620645438359,0.631346735574551,-2810.24275054367
18,1.71943589754332,22.994383038461,0.714886894092076,-2805.13627521654
18,1.4429969046607,21.460649614705,0.761901436920515,-2802.76508941187
18,1.56389134453686,27.3358007858172,0.71910103123316,-2797.25923213462
18,1.54837600036624,21.7449361881117,0.656281635290997,-2827.82943476216
18,1.77754590803085,30.4472383806382,0.751271061191716,-2823.35718663555
18,1.47146892263,19.8272443041104,0.817648862085339,-2805.35643328246
18,1.4702254625855,21.395482800973,0.898042450835765,-2818.06738815108
18,1.4389094519449,21.9996856066918,0.676836470790464,-2815.77434811204
18,1.69717113704426,23.1982909772317,0.75456259320732,-2804.96664481963
18,1.6421488749493,24.0188135696101,0.768034566911789,-2820.48388782994
18,1.26615480256092,9.36941363621743,0.835893767969676,-2828.21490982878
18,1.64884153101572,16.3032531036472,0.820882032083305,-2838.71991831945
18,1.68332538241988,25.8747505181027,0.793456984927402,-2805.11687833303
18,1.48833318932294,18.4838916498079,0.780272094283163,-2839.07501050132
18,1.78896564792501,28.7454843095441,0.700949925394246,-2809.09236709159
18,1.28224298476874,18.8383662186645,0.787523214227197,-2817.64809658014
18,1.38088744346804,20.4680411613256,0.67669392327416,-2809.30982807329
18,1.536182116024,16.9300340719467,0.81778068992969,-2808.98927775863
18,1.33353397148056,17.1622187381645,0.729772770638745,-2809.65098496678
18,1.09818676600644,9.72643408518687,0.853008371884693,-2827.13147490736
18,1.0947639776393,13.0049858858164,0.793702661702571,-2821.98205401675
18,1.72813650044589,30.317107646225,0.83547293360693,-2804.11943868308
18,1.36394966073448,17.7368826281665,0.803782856160851,-2823.32701646172
18,1.58911450843653,21.2915561115624,0.763465073466765,-2827.79234788781
18,1.61712129022121,23.8599612921464,0.693848465600706,-2810.46114530793
18,1.49001388012803,20.2344805982094,0.765450912313921,-2823.77918269189
18,1.31280961979315,14.920334850523,0.797973829931521,-2809.12124437911
18,1.45928142629454,19.1637002156293,0.724866314707418,-2797.30041136092
18,1.36098914698692,19.4937904991991,0.685373724983517,-2803.4492764174
18,1.55816173425258,20.4168386335417,0.763947922990471,-2816.54120466626
18,1.77250508982915,26.2707233039551,0.703852178636862,-2804.88617537262
18,1.22769418495536,17.6795489233222,0.782873641479487,-2811.96786027238
18,1.32176567275712,20.9599343469868,0.879480099444211,-2808.99232090737
18,1.52703916307037,25.4631928035707,0.737453633130661,-2825.94309688796
18,1.40515905993941,21.6039568664377,0.933753635718436,-2828.41130810085
18,1.61619099235643,26.0640534121175,0.639168445117101,-2813.95077432241
18,1.27650618440814,15.9754820359109,0.845833765400458,-2812.73980049351
18,1.3882078170415,19.2382907175255,0.613093394507849,-2804.19925202535
18,1.2853763464675,15.9047644070406,0.804090353217977,-2820.9639069677
18,1.66184524563368,26.2927184228346,0.798597591446341,-2804.42531074773
18,1.61896964725152,25.6505618307289,0.743697693941984,-2804.03838126342
18,1.34608130320868,23.7691205433764,0.718224809919334,-2810.41611772893
18,1.53935894611109,21.7031239608848,0.784361093710356,-2817.95968435456
18,1.41325502528061,17.3797356632638,0.744185369389848,-2820.49821621692
18,1.89977468883602,29.1389283319557,0.767940686996107,-2830.22788679129
18,1.44437495142523,22.6695019139044,0.824160157685357,-2828.69057492892
18,1.69242489801098,24.1514330895842,0.792224869131851,-2802.46991692584
18,1.39997694228071,18.4821541521858,0.80784660815857,-2810.09264263986
18,1.27887635628236,13.3711284882583,0.75486798088295,-2807.45863131614
18,1.51404823324589,23.110360171551,0.845081159334645,-2817.42671234385
18,1.47659327022275,16.1708030386087,0.716841667283745,-2819.90477606795
18,1.42213873888047,22.0771450556144,0.778938615662061,-2804.40334236044
18,1.6104725537385,21.4546286895662,0.646754531589532,-2816.32799735558
18,1.4542616745786,18.5202092781092,0.750852028319747,-2808.55687095449
18,1.43160603152585,22.1944771767993,0.790391533832393,-2838.62467620692
18,1.56018517435913,28.1212499210537,0.658188350552266,-2815.55372564553
18,1.64644472597873,24.608081538796,0.701174208541163,-2809.54529753565
18,1.63130972961175,23.6404851655592,0.865386159884295,-2817.51150789661
18,1.46681211080682,25.1974581016932,0.722903495583441,-2823.14691993389
18,1.19378624669356,14.4579327707388,0.833870781772598,-2801.50998657611
18,1.65649640082476,26.2692509190921,0.651206313740932,-2826.48904364134
18,1.53150173776801,23.0481541794133,0.727739839848985,-2803.75689952924
18,1.42645837773964,20.2200295923378,0.791220208874917,-2818.60275461469
18,1.4088796670555,17.9971541857737,0.81736672120661,-2799.61240300905
18,1.3756127101785,19.2226585597664,0.76455241262464,-2797.74004234824
18,1.66568968739449,23.1388487529927,0.832898165740114,-2816.04372122034
18,1.54269203061996,23.779395943916,0.851511114308791,-2829.85143262856
18,1.5496881930704,20.6044701408638,0.816905605095897,-2805.39936473641
18,1.50849445523653,22.0135883293385,0.627851079800339,-2809.0915890233
18,1.40546621214789,20.1672770120522,0.749297657058454,-2819.90886631072
18,1.09770436727469,17.4200604120276,0.941556436521234,-2831.28695989904
18,1.46203639698691,22.6732693254935,0.646157581950769,-2814.51099107899
18,1.63865139121504,26.4015003051219,0.730344099809755,-2839.09885757347
18,1.62600765563135,21.8621961659183,0.735872982603695,-2808.93472500986
18,1.46108602228854,20.356247790872,0.68006314786361,-2811.23305797201
18,1.37962802860057,19.0820302122142,0.750715905233701,-2810.80926652943
18,1.49474605342231,21.5460073834369,0.742241451500287,-2837.51806325005
18,1.74038851995321,23.0804051333221,0.703798995893103,-2812.39939799987
18,1.61890060068849,26.0836583575196,0.656784955639636,-2803.67380986055
18,1.3233177261734,20.3838196730474,0.757947645146921,-2825.67555758636
18,1.34176251451842,16.5423036770458,0.789535614470116,-2820.5422946918
18,1.25872184460983,22.1481427525807,0.680846381868063,-2820.75102023652
18,1.34419354924331,16.7857771968665,0.767846337479614,-2807.58013770929
18,1.77062288196708,27.2013937724068,0.763657178129526,-2809.19941323876
18,1.65980348032231,29.5920943399822,0.774483139262274,-2810.11256349701
18,1.5758977167668,28.425564659986,0.84252857403163,-2811.92726060373
18,1.3724511620042,16.4295782859886,0.791769262247847,-2816.59455995051
18,1.54502030069892,20.9816629560626,0.726263962923897,-2811.91051819065
18,1.55109741196315,20.8655609177843,0.727695406359061,-2811.86302942765
18,1.34196915068839,16.6979026627192,0.743520406899567,-2829.12156759328
18,1.84491569314248,27.0132713539026,0.722533388766708,-2807.30178842933
18,1.48274711065619,23.8159054417937,0.759014792727747,-2818.64015935037
18,1.53117441194192,20.1350342519262,0.77079870387951,-2807.40561401404
18,1.41753375987107,18.8509286904368,0.724068058326099,-2807.47037319738
18,1.41613771405603,16.4020334217193,0.876127578795936,-2817.35974228456
18,1.16868816146703,16.319839275134,0.685104321638035,-2826.8883207709
18,1.57814298047384,23.6358256192413,0.704117498466237,-2824.05726664212
18,1.42540151643452,23.490478625474,0.899119401772916,-2835.00787217928
18,1.45139952851709,15.2388927950823,0.722688445756983,-2849.68545819091
18,1.00772427053079,10.9658197436358,0.981296105022091,-2828.04785749852
18,1.2526143747484,15.344333046369,0.66711470246149,-2811.54677409791
18,1.52969804550499,19.1483077366291,0.787743314144322,-2824.47791226798
18,1.3601794061348,17.8057347202435,0.843069893420997,-2830.45695414805
18,1.50976369314959,23.1992900714988,0.788165815089869,-2814.24811613311
18,1.40222825356204,19.9238296406668,0.811688634625804,-2810.38036410894
18,1.6090197225614,21.3111586179832,0.72669548953529,-2804.65481465498
18,1.34552805879563,16.8431627348744,0.722087084147934,-2831.95147198912
18,1.43200371003966,21.2752953620338,0.72352156447655,-2812.2881165872
18,1.62842540082465,28.56331427207,0.766190096401723,-2798.33398558547
18,1.58278788959059,23.5099875374594,0.699470922328943,-2799.92965912211
18,1.42065056524272,18.2996013386269,0.768694647646988,-2807.07229326573
18,1.49096926166931,21.3153608790448,0.681891539995403,-2800.60780168118
18,1.59882355413129,17.5976243345495,0.688231485907875,-2815.59480807477
18,1.57449030972923,22.0456203113657,0.70847357623149,-2817.08724176057
18,1.73840970451288,25.2563960007481,0.794061835420499,-2817.0609399496
18,1.84432536478783,31.0350411293246,0.810084633122058,-2813.93369720911
18,1.43943332066082,23.6553726226714,0.649822695105589,-2847.48312776191
18,1.84862371669472,32.8273435944252,0.835090987554973,-2821.66102258638
18,1.44350950244509,20.2184802786464,0.756365733763788,-2815.9573057634
18,1.82028750126032,23.7512219679121,0.706640197727693,-2819.1089377686
18,1.60943820844726,22.851956238227,0.725758382376532,-2828.70885810965
18,1.317674113443,14.7922920709786,0.822888240675549,-2811.5606051305
18,1.47977224529106,17.8696718916045,0.728013438661499,-2802.35529468509
18,1.51617687146441,24.2257492718446,0.731517925003756,-2811.84777736157
18,1.50946353539523,21.469004801964,0.822567797792524,-2807.81599273853
18,1.45885363669195,22.6215031786781,0.684275125497663,-2794.56807398347
18,1.17199630238958,18.5294943679263,0.729449199603509,-2817.03550596821
18,1.52967688359098,25.6912726936554,0.744164633937276,-2827.82682345331
18,1.61806529426711,26.0896661868427,0.706640320351801,-2830.59833167515
18,1.2950209159451,20.4700033630873,0.790087695228889,-2820.60319228354
18,1.5850399997826,28.8191345084363,0.889515089387882,-2813.86549137707
18,1.46372177487176,18.1270294288955,0.774356672068741,-2800.69276627869
18,1.8628030228367,29.6647953352881,0.709709117189865,-2808.41325232145
18,1.81773853403016,31.5681127390706,0.687595724188558,-2814.78538013455
18,1.56550612129754,26.6871045036066,0.69284248282853,-2812.52162274303
18,1.36095889877701,19.5807429774842,0.709090734956114,-2815.38675073919
18,1.45510362620126,23.8352499183799,0.8055582257075,-2818.30974212587
18,1.2157062911869,19.113607378361,0.822288013607749,-2820.87952720559
18,1.14079536517465,11.3654122979845,0.742733242360529,-2814.32276140258
18,1.60503820718038,26.2571334545549,0.734149367936571,-2808.9898796443
18,1.64768048193318,25.9647704273322,0.751836085041773,-2822.80813710019
18,1.59985919943299,22.0611552282834,0.676895624348543,-2797.92706501543
18,1.68358335868388,26.8111338118119,0.727485105805655,-2806.53319891908
18,1.1512991806106,17.2672519080274,0.747840604753214,-2822.08841756534
18,1.43830914878256,23.4625155654106,0.707421372105564,-2807.80240639949
18,1.51449145813311,20.6276055085868,0.726675355094967,-2829.52672294117
18,1.34044894596751,18.8497037293562,0.865340115092782,-2817.57378138556
18,1.54988584614358,24.3721449265892,0.628231752761313,-2814.56560818779
18,1.49802053791451,21.053224128651,0.792266021997693,-2806.4139864087
18,1.6522231788282,22.4753389909522,0.635616796669469,-2824.56550306954
18,1.04538940066927,11.4405928974888,0.819076488347179,-2818.76030121021
18,1.53272858515043,23.990277359604,0.619891079858911,-2827.8807645016
18,1.35313860394093,20.5299803745627,0.664010697426552,-2822.562248584
18,1.34941626999595,14.2000849900169,0.747087315218115,-2815.69987615221
18,1.72902050255632,24.5693225411216,0.840442693645708,-2806.81371011569
18,1.28768730185686,16.1999343786003,0.688623264052442,-2821.08302956683
18,1.67136576815607,28.8616553525065,0.75861456613347,-2799.27392549456
18,1.42589213969851,23.735877976043,0.768534250426094,-2818.03340044234
18,1.71735904866926,28.0669752035124,0.7478440206593,-2817.21486063097
18,1.57021735743466,22.636134852295,0.758343450140696,-2800.92345585918
18,1.40299751150271,20.0213158902414,0.763440717154192,-2802.74778130489
18,1.44378957306578,19.108296992041,0.749960897900294,-2816.22319809707
18,1.40601637402931,22.2991900286989,0.734733957640253,-2821.45331925515
18,1.36990660029877,15.3968980482506,0.684934683438128,-2816.77979320325
18,1.30138327710039,13.0651149037237,0.66412011122382,-2818.70866836023
18,1.41466342184213,16.7094611862155,0.778238172720093,-2808.60709515679
18,1.50723918050723,21.3451335131553,0.784986054021813,-2808.75797672414
18,1.29057879704892,18.6097057000631,0.802359185906286,-2814.21529124824
18,1.59174138801541,19.0740856640145,0.700830986197956,-2821.86447417102
18,1.42617017786778,19.5297571633933,0.737054046587799,-2797.18826080774
18,1.55862428947838,26.7818118545619,0.782833406819259,-2805.55277708614
18,1.26440332527838,21.625273330102,0.675050789276148,-2821.30699002791
18,1.6707528366022,25.7747740600555,0.69760050194046,-2800.26369747765
18,1.67117836166095,28.506575082953,0.736540819465411,-2810.65838402202
18,1.40973847669312,23.3564474302092,0.919775043693064,-2805.73048617715
18,1.45800299585578,21.2498619189878,0.842647531633084,-2807.79212257027
18,1.51496546029968,18.8173513625673,0.775877723186159,-2813.75784451186
18,1.44265110057343,20.9459610998213,0.796325162313878,-2818.98289295618
18,1.40910535331152,16.2897352254476,0.709188894575293,-2808.13461033006
18,1.55987186219804,26.9311102656416,0.800948222329619,-2816.56084322089
18,1.57575816363122,26.6879591188745,0.797275346973212,-2806.34379208102
18,1.24946397588476,12.9460526973399,0.750835837351544,-2825.48863106824
18,1.35983384303918,17.9763151814393,0.664943945994774,-2814.51894149408
18,1.23007940253263,18.7534786267525,0.760301910886756,-2823.54774490055
18,1.73704815961468,25.8111365983743,0.832601339851548,-2830.05749694787
18,1.4069346974002,16.7942235997334,0.733196656127094,-2808.34323440494
18,1.2554843559123,18.6118885242916,0.901044603096636,-2809.68700075155
18,1.68620092406105,25.2275525816684,0.802491909649584,-2800.71182352166
18,1.59238521783282,22.0635864465738,0.714892582258286,-2815.25812598748
18,1.49596360953736,24.3102023995621,0.733310859063172,-2816.32393484869
18,1.49273811054881,17.9734547085558,0.892940864575876,-2825.6579634173
18,1.32923837742833,14.6840170135644,0.783265342227833,-2803.81219010417
18,1.73619205999248,27.8082213098244,0.625020618202459,-2839.30790750275
18,1.56550385322918,22.9601521610524,0.669449129158897,-2815.38695898641
18,1.35170525747412,20.3391938698686,0.725870147652526,-2811.33240513144
18,1.61666224879755,25.5498002317534,0.692469694017737,-2824.29480634954
18,1.55441584208654,23.6001120395909,0.815718321369735,-2800.14698843301
18,1.4986769203173,22.3286915879408,0.754861989410305,-2826.92254849531
18,1.68607164835912,20.9034175114931,0.822001199617827,-2807.5313848677
18,1.52104437085361,22.5352145252579,0.918296353767667,-2811.94187194837
18,1.30378172201396,16.6892001343976,0.762057637221047,-2806.29893691903
18,1.56282863513409,22.54923073145,0.85869828653106,-2798.81756967922
18,1.331916582036,16.0723828870249,0.71455682177482,-2808.0025853466
18,1.51727150203157,21.8222661499717,0.788096115386676,-2802.66750165011
18,1.61120150183828,27.1111968519239,0.73758441842606,-2829.1627874817
18,1.59118140677598,23.4889680100039,0.890736173058211,-2805.58068291054
18,1.41897792243787,15.4952333948219,0.707505782643242,-2812.66494419382
18,1.43411016600677,23.5505760511148,0.926435833511879,-2827.89047864192
18,1.5315044124675,24.9442878693641,0.701122018161249,-2813.02731435338
18,1.24128407773575,16.9779486178437,0.63873011232201,-2824.03035758969
18,1.69530457924184,21.1527246542566,0.760140233242841,-2825.553784787
18,1.56590294602653,22.8883745458194,0.775048541923966,-2819.38285942532
18,1.50887020177062,22.3522867833502,0.704532190699432,-2824.26841763957
18,1.60020935667917,22.6312906687653,0.803552395716939,-2805.88942061349
18,1.75148840999032,26.017740412792,0.685797750488038,-2822.12052291876
18,1.45731473927289,19.3725670732513,0.656553942963885,-2812.41256393685
18,1.54354040997352,22.3331212530388,0.8337258059033,-2811.48828402906
18,1.20883738069844,20.0418288815653,0.898903786570537,-2833.26704636602
18,1.40179258628795,16.2857839515007,0.820736177742655,-2830.84269150304
18,1.32615736660834,18.1773375149596,0.748754251193278,-2803.31990923017
18,1.51752212319491,21.1599469660857,0.700915388921245,-2818.4853698472
18,1.52269521754779,22.6951908003192,0.764081236102967,-2807.21536239621
18,1.68457750647767,23.0723956173429,0.80955516222953,-2830.46527077551
18,1.53524874312469,23.1991205222644,0.642705602158575,-2814.48992559469
18,1.57133395531648,24.2518437944752,0.774166294989325,-2810.18575223655
18,1.6125439928766,27.1883497855137,0.708897847338594,-2821.05787365414
18,1.56874053830871,21.2801371318832,0.640617874460992,-2818.97941801397
18,1.61865107743471,23.8393797965369,0.69873828090195,-2825.00793443556
18,1.41225955307235,24.3708746982258,0.873704883277452,-2804.77180270468
18,1.62889798101264,22.0126536649554,0.681414205262517,-2803.86928376088
18,1.30648027802798,11.7644818695911,0.867401497043837,-2817.44816617024
18,1.63198217868176,25.6562209701622,0.763658271812166,-2817.54991609935
18,1.56684092102626,27.4089552765871,0.754408835332,-2803.70201096757
18,1.52087089884101,24.3404297115011,0.718708489832422,-2820.14128700147
18,1.33783371706476,20.5297513186542,0.845619223838197,-2812.42364202896
18,1.25142590801091,14.6747400069748,0.76344183472567,-2819.41284766073
18,1.63920469389594,27.8368094903812,0.760546115904569,-2826.6508946727
18,1.55256854049294,24.0281411054216,0.614829477635246,-2811.15464398324
18,1.60710250080936,21.2374587116528,0.846674469559887,-2834.3784035062
18,1.34603870872477,20.4698628051231,0.72141698962778,-2802.79394406702
18,1.37758336177199,22.8689374832895,0.741897913416492,-2801.03696757928
18,1.44165922215775,19.1634269024041,0.922352044215786,-2812.57875257408
18,1.39910465104642,24.220928239692,0.731807902482697,-2813.62282601681
18,1.70535906774842,23.1792542899137,0.907615653261267,-2818.72834343763
18,1.65223935286833,27.6333669308135,0.728083096315027,-2820.43405478124
18,1.63320138151659,23.754052307999,0.783980214755403,-2814.08285404089
18,1.5870489604101,23.2494003959446,0.706906543888593,-2828.24649203596
18,1.37481766844071,20.0021499779936,0.69043173081326,-2806.25860374433
18,1.48310792097508,23.1158492260613,0.708180639797352,-2804.99444045765
18,1.40978204591775,23.0382889431082,0.759941771665669,-2792.97036894657
18,1.35845268331816,18.6531923791885,0.645172888896891,-2827.81482039461
18,1.66063201836202,27.9020306292861,0.791930442245504,-2824.08962157296
18,1.37194066449925,14.7056435704121,0.676200710091568,-2812.79587271586
18,1.36163663523296,21.8898039295901,0.759443774879854,-2832.68054564508
18,1.51818271703689,18.8267159125219,0.720075175461174,-2826.96112557751
18,1.43971749666616,18.4500911876377,0.81751890141648,-2807.04964987493
18,1.6223900207132,27.1549883021028,0.702086418002152,-2817.60370072012
18,1.64872644006747,25.0910931328142,0.718419958021673,-2823.1656725089
18,1.13159314333803,15.6862915503187,0.766320814954467,-2818.88717659029
18,1.65894991100065,21.1133344496117,0.757501541985865,-2829.82199453678
18,1.87429106657655,29.0213801358133,0.848013335222102,-2805.15757859189
18,1.40218948315599,20.4983962772013,0.696830164206919,-2816.15734302603
18,1.53306663474799,22.1333521785854,0.727748208382872,-2818.42558041084
18,1.20453016697406,14.0609782374697,0.777964242819208,-2815.56570367895
18,1.38727457450177,16.7809533030979,0.67158196788326,-2819.96541777597
18,1.57846675680617,23.3808135971282,0.762080900789211,-2814.24313261824
18,1.46556311891894,20.4143710197634,0.705449518344241,-2818.22286774035
18,1.33036284544359,22.5107521864987,0.863248177556888,-2819.8652641011
18,1.52323556968437,25.2672720937433,0.78613459176246,-2814.80518856576
18,1.5996584617999,21.5021136839793,0.759374306173151,-2813.46859079292
18,1.5014730639924,23.1571043464307,0.748151886206822,-2798.64380589806
18,1.31393356761069,15.0148602332259,0.795652259271272,-2814.43656696741
18,1.38075477660917,15.070647923569,0.698723851443521,-2804.27714540661
18,1.30521052150121,13.5377178717996,0.807899594446356,-2834.4327180746
18,1.31507909461942,15.0080245736047,0.707376193525497,-2820.20168213925
18,1.64669803376521,27.7814713813957,0.819416373511517,-2813.94054799229
18,1.57072306193764,24.2732683125742,0.796229782530162,-2815.20950632513
18,1.4916638810718,21.7879776400496,0.707659600944869,-2802.68464347692
18,1.42962755781224,22.2010291978592,0.946969858309304,-2834.11185316125
18,1.49864688031571,19.5910399508169,0.800740722264867,-2819.04581127279
18,1.53418449640897,23.2614285374858,0.697224108190124,-2816.01417030228
18,1.63017708288527,23.9357779500778,0.676927573273657,-2816.31658611537
18,1.4269170214057,16.7118106177478,0.677971133945326,-2814.02425633006
18,1.49185635174172,19.3492711286696,0.739034139131517,-2812.24970149496
18,1.72146951687718,21.4139029581372,0.784866886886931,-2825.2162974985
18,1.40864818127281,22.5519326701772,0.689792529039237,-2816.45735366173
18,1.09515688846217,14.0080749509035,0.974149704832484,-2816.72316630825
18,1.57294957748603,25.3183918767352,0.70452549553126,-2805.55450030484
18,1.35072148734712,16.5708341735439,0.90106663344046,-2833.6597009864
18,1.63630067162624,25.157072301088,0.707258395606909,-2806.0194939314
18,1.40283648837577,19.86053511557,0.765217508669261,-2814.5672222779
18,1.51440773378497,22.4716261098282,0.823347794145359,-2816.28164847145
18,1.47363996063736,16.9853691611575,0.831252352099441,-2828.39475998354
18,1.50828103670511,23.2509533126334,0.706610989796821,-2794.23958392753
18,1.31972467516536,14.8157653220181,0.896132722934094,-2824.70015689426
18,1.51874415933508,21.0274913952567,0.706200018397232,-2818.96100390901
18,1.35473364336968,21.197991717112,0.719530576224267,-2819.59493805633
18,1.71893863856509,23.6144175477497,0.642481528389398,-2817.60664054238
18,1.56109428548032,17.3594671643346,0.720652634810896,-2813.46655741603
18,1.58252458602898,21.323227526738,0.889170474793347,-2832.26916309962
18,1.44662751147676,18.4146931124951,0.752171046248172,-2811.21520060422
18,1.55196672374895,23.3931348394224,0.828566146658845,-2802.46044527484
18,1.43212329275232,16.784075126426,0.765678157388418,-2812.5332279823
18,1.68483168632607,21.6345307561974,0.903206666060413,-2833.71129091532
18,1.45042936121065,21.3547693755489,0.705317187299555,-2819.9354009983
18,1.4203383805395,20.4823102953069,0.673449292016817,-2804.03992663439
18,1.45418558362033,26.2351328113138,0.810239033914655,-2787.09577257373
